NofPmids,NofSnps,associationType,diseaseId,diseaseName,diseaseType,disease_mention,geneId,geneSymbol,gene_mention,originalSource,pmid,raw_sentence,score,sentence,source
1,0,Biomarker,C0025958,Microcephaly,disease,microcephaly,2290,FOXG1,forkhead box G1B,CTD_human,18627055,"FOXG1B (forkhead box G1B) is a very intriguing candidate gene since it is known to promote neuronal progenitor proliferation and to suppress premature neurogenesis and its disruption is reported in a patient with postnatal microcephaly, corpus callosum agenesis, seizures, and severe mental retardation.",0.202472541057918,"<span class=""gene"" id=""18627055-4-0-6"">FOXG1B</span> (<span class=""gene"" id=""18627055-4-8-24"">forkhead box G1B</span>) is a very intriguing candidate gene since it is known to promote neuronal progenitor proliferation and to suppress premature neurogenesis and its disruption is reported in a patient with postnatal <span class=""disease"" id=""18627055-4-223-235"">microcephaly</span>, corpus callosum agenesis, seizures, and severe mental retardation.",CTD_human
1,0,Biomarker,C0036572,Seizures,phenotype,seizures,2290,FOXG1,forkhead box G1B,CTD_human,18627055,"FOXG1B (forkhead box G1B) is a very intriguing candidate gene since it is known to promote neuronal progenitor proliferation and to suppress premature neurogenesis and its disruption is reported in a patient with postnatal microcephaly, corpus callosum agenesis, seizures, and severe mental retardation.",0.40082418035263895,"<span class=""gene"" id=""18627055-4-0-6"">FOXG1B</span> (<span class=""gene"" id=""18627055-4-8-24"">forkhead box G1B</span>) is a very intriguing candidate gene since it is known to promote neuronal progenitor proliferation and to suppress premature neurogenesis and its disruption is reported in a patient with postnatal microcephaly, corpus callosum agenesis, <span class=""disease"" id=""18627055-4-263-271"">seizures</span>, and severe mental retardation.",CTD_human;HPO
1,0,Biomarker,C0024899,Mastocytosis,disease,mastocytosis,2294,FOXF1,Foxf1,CTD_human,18421012,Pulmonary mastocytosis and enhanced lung inflammation in mice heterozygous null for the Foxf1 gene.,0.2,"Pulmonary <span class=""disease"" id=""18421012-0-10-22"">mastocytosis</span> and enhanced lung inflammation in mice heterozygous null for the <span class=""gene"" id=""18421012-0-88-93"">Foxf1</span> gene.",CTD_human
1,0,Biomarker,C3714756,Intellectual Disability,group,mental retardation,22941,SHANK2,SHANK2,CTD_human,20473310,Mutations in the SHANK2 synaptic scaffolding gene in autism spectrum disorder and mental retardation.,0.202197814273705,"Mutations in the <span class=""gene"" id=""20473310-0-17-23"">SHANK2</span> synaptic scaffolding gene in autism spectrum disorder and <span class=""disease"" id=""20473310-0-82-100"">mental retardation</span>.",CTD_human
1,0,Biomarker,C0014544,Epilepsy,disease,epilepsy,22953,P2RX2,P2X2,CTD_human,12941474,"Here we show that, in the seizure-sensitive (SS) gerbil hippocampus, a recognized genetic epilepsy model, the expressions of both P2X2 and P2X4 receptors are markedly decreased as compared with that in the seizure-resistant (SR) gerbil.",0.2,"Here we show that, in the seizure-sensitive (SS) gerbil hippocampus, a recognized genetic <span class=""disease"" id=""12941474-4-90-98"">epilepsy</span> model, the expressions of both <span class=""gene"" id=""12941474-4-130-134"">P2X2</span> and P2X4 receptors are markedly decreased as compared with that in the seizure-resistant (SR) gerbil.",CTD_human
1,0,Biomarker,C0010964,Dandy-Walker Syndrome,disease,Dandy-Walker malformation,2296,FOXC1,FOXC1,CTD_human,19668217,FOXC1 is required for normal cerebellar development and is a major contributor to chromosome 6p25.3 Dandy-Walker malformation.,0.20054945356842604,"<span class=""gene"" id=""19668217-0-0-5"">FOXC1</span> is required for normal cerebellar development and is a major contributor to chromosome 6p25.3 <span class=""disease"" id=""19668217-0-100-125"">Dandy-Walker malformation</span>.",CTD_human
1,0,Biomarker,C0039685,Tetralogy of Fallot,disease,TOF,2296,FOXC1,FOXC1,CTD_human,25093829,"We sequenced the coding, 5'UTR, and 3'UTR regions of twelve transcription factor genes implicated in cardiac outflow tract development (NKX2.5, GATA4, ISL1, TBX20, MEF2C, BOP/SMYD1, HAND2, FOXC1, FOXC2, FOXH, FOXA2 and TBX1) in 93 non-syndromic, non-Mendelian TOF cases.",0.2,"We sequenced the coding, 5'UTR, and 3'UTR regions of twelve transcription factor genes implicated in cardiac outflow tract development (NKX2.5, GATA4, ISL1, TBX20, MEF2C, BOP/SMYD1, HAND2, <span class=""gene"" id=""25093829-3-189-194"">FOXC1</span>, FOXC2, FOXH, FOXA2 and TBX1) in 93 non-syndromic, non-Mendelian <span class=""disease"" id=""25093829-3-260-263"">TOF</span> cases.",CTD_human
1,0,Biomarker,C0339573,"Glaucoma, Primary Open Angle",disease,primary open-angle glaucoma,2296,FOXC1,FOXC1,CTD_human,26752265,"Genome-wide association analysis identifies TXNRD2, ATXN2 and FOXC1 as susceptibility loci for primary open-angle glaucoma.",0.20054945356842604,"Genome-wide association analysis identifies TXNRD2, ATXN2 and <span class=""gene"" id=""26752265-0-62-67"">FOXC1</span> as susceptibility loci for <span class=""disease"" id=""26752265-0-95-122"">primary open-angle glaucoma</span>.",CTD_human
1,0,Biomarker,C0265202,Seckel syndrome,disease,Seckel syndrome,22995,CEP152,CEP152,CTD_human,21131973,CEP152 is a genome maintenance protein disrupted in Seckel syndrome.,0.40027472678421294,"<span class=""gene"" id=""21131973-0-0-6"">CEP152</span> is a genome maintenance protein disrupted in <span class=""disease"" id=""21131973-0-52-67"">Seckel syndrome</span>.",CTD_human;ORPHANET
1,0,Biomarker,C0007131,Non-Small Cell Lung Carcinoma,disease,NSCLC,23028,KDM1A,LSD1,CTD_human,22493729,Our results showed that over-expression of LSD1 protein were associated with shorter overall survival of NSCLC patients.,0.200274726784213,"Our results showed that over-expression of <span class=""gene"" id=""22493729-9-43-47"">LSD1</span> protein were associated with shorter overall survival of <span class=""disease"" id=""22493729-9-105-110"">NSCLC</span> patients.",CTD_human
1,0,Biomarker,C0039685,Tetralogy of Fallot,disease,TOF,2303,FOXC2,FOXC2,CTD_human,25093829,"We sequenced the coding, 5'UTR, and 3'UTR regions of twelve transcription factor genes implicated in cardiac outflow tract development (NKX2.5, GATA4, ISL1, TBX20, MEF2C, BOP/SMYD1, HAND2, FOXC1, FOXC2, FOXH, FOXA2 and TBX1) in 93 non-syndromic, non-Mendelian TOF cases.",0.4,"We sequenced the coding, 5'UTR, and 3'UTR regions of twelve transcription factor genes implicated in cardiac outflow tract development (NKX2.5, GATA4, ISL1, TBX20, MEF2C, BOP/SMYD1, HAND2, FOXC1, <span class=""gene"" id=""25093829-3-196-201"">FOXC2</span>, FOXH, FOXA2 and TBX1) in 93 non-syndromic, non-Mendelian <span class=""disease"" id=""25093829-3-260-263"">TOF</span> cases.",CTD_human;HPO
2,3,Biomarker,C0265345,Lymphedema distichiasis syndrome,disease,hereditary lymphedema-distichiasis syndrome,2303,FOXC2,MFH-1,CTD_human,11078474,"Mutations in FOXC2 (MFH-1), a forkhead family transcription factor, are responsible for the hereditary lymphedema-distichiasis syndrome.",0.6841209017631971,"Mutations in <span class=""gene"" id=""11078474-0-13-18"">FOXC2</span> (<span class=""gene"" id=""11078474-0-20-25"">MFH-1</span>), a forkhead family transcription factor, are responsible for the <span class=""disease"" id=""11078474-0-92-135"">hereditary lymphedema-distichiasis syndrome</span>.",CTD_human;ORPHANET;UNIPROT
1,0,Biomarker,C0023418,leukemia,disease,leukemia,2305,FOXM1,FoxM1,CTD_human,19436953,"Here, we report on the synthesis of TMPP and DMPP and demonstrate that these agents hinder proliferation of leukemia cells by FoxM1 suppression, which leads to G2/M cell cycle block and subsequent caspase-3-dependent apoptosis in acute leukemia cells.",0.20082418035263896,"Here, we report on the synthesis of TMPP and DMPP and demonstrate that these agents hinder proliferation of <span class=""disease"" id=""19436953-7-108-116"">leukemia</span> cells by <span class=""gene"" id=""19436953-7-126-131"">FoxM1</span> suppression, which leads to G2/M cell cycle block and subsequent caspase-3-dependent apoptosis in acute leukemia cells.",CTD_human
2,0,Biomarker,C0024121,Lung Neoplasms,group,lung tumor,2305,FOXM1,Foxm1,CTD_human,16489016,We show that Mx-Cre Foxm1-/- mice exhibit diminished proliferation of lung tumor cells causing a significant reduction in number and size of lung adenomas.,0.201373633921065,"We show that Mx-Cre <span class=""gene"" id=""16489016-5-20-25"">Foxm1</span>-/- mice exhibit diminished proliferation of <span class=""disease"" id=""16489016-5-70-80"">lung tumor</span> cells causing a significant reduction in number and size of lung adenomas.",CTD_human
2,0,Biomarker,C2239176,Liver carcinoma,disease,hepatocellular carcinoma,2305,FOXM1,FoxM1,CTD_human,17173139,A cell-penetrating ARF peptide inhibitor of FoxM1 in mouse hepatocellular carcinoma treatment.,0.28659344282111404,"A cell-penetrating ARF peptide inhibitor of <span class=""gene"" id=""17173139-0-44-49"">FoxM1</span> in mouse <span class=""disease"" id=""17173139-0-59-83"">hepatocellular carcinoma</span> treatment.",CTD_human
2,0,Biomarker,C2239176,Liver carcinoma,disease,hepatocellular carcinomas,2305,FOXM1,Foxm1b,CTD_human,15082532,Foxm1b transcription factor is essential for development of hepatocellular carcinomas and is negatively regulated by the p19ARF tumor suppressor.,0.28659344282111404,"<span class=""gene"" id=""15082532-0-0-6"">Foxm1b</span> transcription factor is essential for development of <span class=""disease"" id=""15082532-0-60-85"">hepatocellular carcinomas</span> and is negatively regulated by the p19ARF tumor suppressor.",CTD_human
1,0,Biomarker,C0022578,Keratoconus,disease,keratoconus,2308,FOXO1,FOXO1,CTD_human,23291589,"We further showed that 2 CCT-associated loci, FOXO1 and FNDC3B, conferred relatively large risks for keratoconus in 2 cohorts with 874 cases and 6,085 controls (rs2721051 near FOXO1 had odds ratio (OR) = 1.62, 95% confidence interval (CI) = 1.4-1.88, P = 2.7 × 10(-10), and rs4894535 in FNDC3B had OR = 1.47, 95% CI = 1.29-1.68, P = 4.9 × 10(-9)).",0.201098907136852,"We further showed that 2 CCT-associated loci, <span class=""gene"" id=""23291589-3-46-51"">FOXO1</span> and FNDC3B, conferred relatively large risks for <span class=""disease"" id=""23291589-3-101-112"">keratoconus</span> in 2 cohorts with 874 cases and 6,085 controls (rs2721051 near <span class=""gene"" id=""23291589-3-176-181"">FOXO1</span> had odds ratio (OR) = 1.62, 95% confidence interval (CI) = 1.4-1.88, P = 2.7 &times; 10(-10), and rs4894535 in FNDC3B had OR = 1.47, 95% CI = 1.29-1.68, P = 4.9 &times; 10(-9)).",CTD_human
1,0,Biomarker,C0024117,Chronic Obstructive Airway Disease,disease,COPD,2309,FOXO3,FoxO3A,CTD_human,23099361,Aberrantly activated EGFR contributes to enhanced IL-8 expression in COPD airways epithelial cells via regulation of nuclear FoxO3A.,0.20054945356842604,"Aberrantly activated EGFR contributes to enhanced IL-8 expression in <span class=""disease"" id=""23099361-0-69-73"">COPD</span> airways epithelial cells via regulation of nuclear <span class=""gene"" id=""23099361-0-125-131"">FoxO3A</span>.",CTD_human
1,0,Biomarker,C0028754,Obesity,disease,Obese,2309,FOXO3,Foxo3a,CTD_human,23954404,"Obese mouse ovaries had decreased Irs1, Foxo3a, Cyp2e1, MiR-103, and MiR-21 but increased Kitlg, Akt1, and miR-184 levels relative to lean littermates.",0.28,"<span class=""disease"" id=""23954404-4-0-5"">Obese</span> mouse ovaries had decreased Irs1, <span class=""gene"" id=""23954404-4-40-46"">Foxo3a</span>, Cyp2e1, MiR-103, and MiR-21 but increased Kitlg, Akt1, and miR-184 levels relative to lean littermates.",CTD_human
1,0,Biomarker,C0152013,Adenocarcinoma of lung (disorder),disease,LAC,2309,FOXO3,FOXO3a,CTD_human,19380174,This suggests that FOXO3a is a potential suppressor of carcinogenic damage in LAC.,0.201098907136852,"This suggests that <span class=""gene"" id=""19380174-11-19-25"">FOXO3a</span> is a potential suppressor of carcinogenic damage in <span class=""disease"" id=""19380174-11-78-81"">LAC</span>.",CTD_human
1,1,Biomarker,C0026769,Multiple Sclerosis,disease,multiple sclerosis,23095,KIF1B,KIF1B,CTD_human,18997785,Genetic variation in the KIF1B locus influences susceptibility to multiple sclerosis.,0.201373633921065,"Genetic variation in the <span class=""gene"" id=""18997785-0-25-30"">KIF1B</span> locus influences susceptibility to <span class=""disease"" id=""18997785-0-66-84"">multiple sclerosis</span>.",CTD_human
1,0,Biomarker,C0035235,Respiratory Syncytial Virus Infections,group,RSV infection,23098,SARM1,SARM,CTD_human,24478430,Resveratrol increased SARM expression and decreased TRIF expression after RSV infection.,0.200274726784213,"Resveratrol increased <span class=""gene"" id=""24478430-11-22-26"">SARM</span> expression and decreased TRIF expression after <span class=""disease"" id=""24478430-11-74-87"">RSV infection</span>.",CTD_human
1,0,Biomarker,C0014175,Endometriosis,disease,endometriosis,231,AKR1B1,AKR1B1,CTD_human,25446850,These cell models characterized in this study will enable further investigations into the role of PGF2? in the pathophysiology of endometriosis and the involvement of AKR1B1 and AKR1C3.,0.200274726784213,"These cell models characterized in this study will enable further investigations into the role of PGF2&alpha; in the pathophysiology of <span class=""disease"" id=""25446850-12-130-143"">endometriosis</span> and the involvement of <span class=""gene"" id=""25446850-12-167-173"">AKR1B1</span> and AKR1C3.",CTD_human
3,0,Biomarker,C0086543,Cataract,disease,cataract,231,AKR1B1,Aldose reductase,CTD_human,25541468,Aldose reductase expression as a risk factor for cataract.,0.281648360705279,"<span class=""gene"" id=""25541468-0-0-16"">Aldose reductase</span> expression as a risk factor for <span class=""disease"" id=""25541468-0-49-57"">cataract</span>.",CTD_human
3,0,Biomarker,C0086543,Cataract,disease,cataracts,231,AKR1B1,AKR1B1,CTD_human,21376710,"Rats have high levels of AKR1B1 in lenses and readily develop diabetic cataracts, whereas mice have very low levels of AKR1B1 in their lenses and are not susceptible to hyperglycemic cataracts.",0.281648360705279,"Rats have high levels of <span class=""gene"" id=""21376710-2-25-31"">AKR1B1</span> in lenses and readily develop diabetic <span class=""disease"" id=""21376710-2-71-80"">cataracts</span>, whereas mice have very low levels of <span class=""gene"" id=""21376710-2-119-125"">AKR1B1</span> in their lenses and are not susceptible to hyperglycemic <span class=""disease"" id=""21376710-2-183-192"">cataracts</span>.",CTD_human
4,0,Biomarker,C0011615,"Dermatitis, Atopic",disease,atopic dermatitis,2312,FLG,FLG,CTD_human,24061166,Mutations in the filaggrin (FLG) gene are strongly associated with common dermatological disorders such as atopic dermatitis.,0.351938112356185,"Mutations in the <span class=""gene"" id=""24061166-1-17-26"">filaggrin</span> (<span class=""gene"" id=""24061166-1-28-31"">FLG</span>) gene are strongly associated with common dermatological disorders such as <span class=""disease"" id=""24061166-1-107-124"">atopic dermatitis</span>.",CTD_human
4,0,Biomarker,C0011615,"Dermatitis, Atopic",disease,AD,2312,FLG,FLG,CTD_human,23348739,"Topical application of coal tar is one of the oldest therapies for atopic dermatitis (AD), a T helper 2 (Th2) lymphocyte-mediated skin disease associated with loss-of-function mutations in the skin barrier gene, filaggrin (FLG).",0.351938112356185,"Topical application of coal tar is one of the oldest therapies for <span class=""disease"" id=""23348739-1-67-84"">atopic dermatitis</span> (<span class=""disease"" id=""23348739-1-86-88"">AD</span>), a T helper 2 (Th2) lymphocyte-mediated skin disease associated with loss-of-function mutations in the skin barrier gene, <span class=""gene"" id=""23348739-1-212-221"">filaggrin</span> (<span class=""gene"" id=""23348739-1-223-226"">FLG</span>).",CTD_human
